f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,emotion
4.202023e+01,5.908321e-02,4.096659e+01,4.201392e+01,4.347525e+01,2.508659e+00,8.838329e+01,6.849627e+01,3.145672e+01,1.604737e+01,5.408596e-01,1.187274e+00,1.284798e-02,1.551405e-01,1.245341e+00,1.232493e+00,1.225652e+01,8.631933e+00,1.003231e+01,5.516924e+00,3.560477e-01,1.496220e+00,7.872026e+00,1.637831e+00,-6.799495e+00,-1.908172e+00,1.917348e+00,7.469934e+00,-4.721171e+00,-4.060690e+00,2.860974e-02,1.224678e+00,1.253491e+00,6.473186e-01,7.139405e+00,6.132131e-01,1.204716e+01,7.605593e-01,1.374043e+01,1.005864e+00,8.395611e+02,3.462911e-01,9.743891e+02,3.601773e-01,-1.384702e+02,-6.400559e-01,1.902438e+03,1.623707e-01,7.724694e+02,5.813385e-01,-1.243574e+02,-7.281196e-01,2.939907e+03,1.163326e-01,7.267224e+02,3.063065e-01,-1.257000e+02,-7.075063e-01,-6.725652e+00,-7.090188e-01,1.535356e+01,5.417042e-01,8.593719e-02,5.063217e-01,-1.495477e-02,-7.670637e-01,8.159885e-01,6.967906e-01,1.605444e+01,6.710868e-01,-1.409115e+01,-9.945395e-01,1.503738e+00,1.289900e+01,-1.946847e+01,-1.070589e+00,-2.226467e+00,1.177940e+01,5.903906e-02,9.595351e-03,5.179838e-02,2.486188e+00,1.120448e+00,3.550000e-01,1.947434e-01,4.120000e-01,4.399273e-01,-3.019641e+01,fearful
3.484018e+01,1.225386e-01,3.223982e+01,3.503151e+01,3.714400e+01,4.904179e+00,6.417846e+01,5.155368e+01,1.819872e+02,2.563409e+02,5.082943e-01,1.074022e+00,2.802326e-02,2.767140e-01,1.009214e+00,9.811907e-01,1.007359e+01,4.767309e+00,9.242105e+00,4.584526e+00,3.003424e-01,1.249746e+00,1.570536e+01,7.620671e-01,-2.747385e+00,-4.482063e+00,7.698681e+00,1.831336e+00,4.454392e-01,4.229710e+01,3.939188e-02,1.786255e+00,1.239688e+00,6.535661e-01,5.539319e+00,6.067411e-01,3.934360e+00,2.452065e+00,1.323988e+01,6.814151e-01,6.527908e+02,4.611999e-01,1.079358e+03,2.008861e-01,-1.266940e+02,-7.238585e-01,1.685190e+03,1.989425e-01,6.836749e+02,5.066014e-01,-1.151361e+02,-7.778112e-01,2.736475e+03,1.467403e-01,6.878085e+02,3.562180e-01,-1.156400e+02,-7.706307e-01,-9.151426e+00,-6.818309e-01,1.710100e+01,4.778455e-01,5.713179e-02,9.718463e-01,-1.614556e-02,-9.616367e-01,5.749723e-01,5.603157e-01,2.281437e+01,4.767007e-01,-4.319119e+00,-3.283496e+00,1.266331e+01,1.368711e+00,-5.694305e+00,-4.105150e+00,-1.096828e+01,2.090442e+01,-8.093754e-03,3.887335e-04,6.702813e-02,2.444988e+00,1.732673e+00,2.585714e-01,2.153023e-01,3.433333e-01,4.283949e-01,-3.255017e+01,happy
2.468284e+01,1.227853e-01,2.094455e+01,2.476532e+01,2.674742e+01,5.802870e+00,2.293344e+01,2.510396e+01,2.969920e+01,1.230556e+01,1.063288e-01,1.149837e+00,1.253072e-02,2.286023e-02,1.927834e-01,1.802527e-01,2.305662e+00,1.239674e+00,2.614883e+00,1.592601e+00,2.743627e-02,1.209426e+00,1.689024e+01,1.073786e+00,9.190202e+00,1.207227e+00,1.086187e+01,1.109333e+00,9.588846e+00,1.334714e+00,1.340025e-02,9.720913e-01,1.014392e+00,7.452939e-01,4.250570e+00,6.164628e-01,2.472046e+00,1.833628e+00,1.975495e+01,3.795207e-01,4.335786e+02,3.006874e-01,1.213008e+03,2.019720e-01,-1.338732e+02,-6.785012e-01,1.402356e+03,1.544202e-01,9.255918e+02,3.550909e-01,-1.371367e+02,-6.273857e-01,2.353759e+03,9.784318e-02,8.397732e+02,3.791565e-01,-1.394453e+02,-5.951333e-01,-1.287246e+01,-5.234473e-01,2.324069e+01,3.817531e-01,4.683530e-02,7.036661e-01,-1.803170e-02,-7.068152e-01,6.354679e-02,5.032858e-01,3.479480e+01,3.472908e-01,1.278381e+00,9.660808e+00,1.129226e+01,1.426975e+00,7.120614e-02,2.032242e+02,-1.373916e+01,2.343676e+01,-1.960182e-02,7.308851e-03,9.152682e-03,2.292264e+00,1.453488e+00,2.260000e-01,1.589465e-01,3.666667e-01,4.079079e-01,-5.087774e+01,calm
2.374067e+01,1.519098e-01,1.976779e+01,2.255548e+01,2.794843e+01,8.180649e+00,1.211330e+02,9.886588e+01,2.721545e+01,1.715469e+01,9.673414e-02,1.219852e+00,6.803744e-03,2.499886e-02,1.774636e-01,1.706598e-01,2.969519e+00,1.860152e+00,2.468422e+00,1.320299e+00,2.554714e-02,1.388527e+00,1.688505e+01,1.006955e+00,4.864532e+00,1.947967e+00,9.055660e+00,1.282408e+00,5.792891e+00,2.353802e+00,1.620616e-02,8.142396e-01,1.395590e+00,8.546200e-01,3.816179e+00,8.362300e-01,1.480237e+00,2.877837e+00,1.707545e+01,3.399816e-01,4.437031e+02,3.827403e-01,1.163523e+03,2.254267e-01,-1.354631e+02,-6.624139e-01,1.408970e+03,1.851744e-01,9.999153e+02,4.355377e-01,-1.387454e+02,-6.095495e-01,2.305552e+03,1.100206e-01,7.598889e+02,3.649275e-01,-1.400926e+02,-5.891361e-01,-1.351891e+01,-4.589406e-01,2.164098e+01,3.551810e-01,5.509252e-02,6.726007e-01,-2.071697e-02,-5.616469e-01,6.177897e-02,6.040695e-01,3.424737e+01,3.886322e-01,2.054026e+00,6.377208e+00,1.301991e+01,1.252824e+00,6.639187e-01,2.631270e+01,-7.776542e+00,1.704299e+01,4.667946e-02,7.709845e-03,9.781432e-03,2.601156e+00,1.769912e+00,1.800000e-01,9.574271e-02,3.616667e-01,4.164299e-01,-5.030858e+01,calm
2.600712e+01,8.689887e-02,2.390017e+01,2.540860e+01,2.810037e+01,4.200199e+00,7.299229e+01,1.092594e+02,2.394003e+01,5.323332e+00,1.080931e-01,9.386169e-01,2.288822e-02,7.075755e-02,1.892569e-01,1.663687e-01,1.675658e+00,7.750946e-01,1.664367e+00,1.167349e+00,2.534981e-02,1.209996e+00,1.325416e+01,1.774711e+00,5.182071e+00,1.964449e+00,1.108202e+01,1.012914e+00,9.014176e-01,1.950112e+01,1.317666e-02,8.307670e-01,1.115902e+00,7.086660e-01,5.488986e+00,4.434689e-01,1.785611e+00,1.705219e+00,2.411584e+01,3.158260e-01,4.468090e+02,3.344421e-01,1.204202e+03,2.127730e-01,-1.310233e+02,-7.019133e-01,1.429285e+03,1.693774e-01,8.956718e+02,3.441937e-01,-1.344256e+02,-6.381584e-01,2.470090e+03,1.313839e-01,8.367999e+02,5.831245e-01,-1.368674e+02,-6.014276e-01,-1.627245e+01,-4.395317e-01,2.536865e+01,2.824359e-01,7.999406e-02,4.142138e-01,-2.261823e-02,-5.718291e-01,5.530614e-02,5.556898e-01,3.426082e+01,3.347290e-01,7.175438e+00,1.878433e+00,1.493070e+01,1.019240e+00,-9.083407e+00,-2.491454e+00,-6.235911e-01,9.019942e+00,5.392452e-02,8.041031e-03,9.611286e-03,1.813472e+00,1.574803e+00,2.216666e-01,8.314979e-02,3.357143e-01,4.173678e-01,-5.077262e+01,calm
3.209736e+01,1.330602e-01,3.051609e+01,3.305428e+01,3.471907e+01,4.202980e+00,1.408567e+02,2.047163e+02,3.889891e+01,1.213562e+01,4.558725e-01,1.241863e+00,1.796297e-02,1.934109e-01,9.606854e-01,9.427224e-01,9.531322e+00,4.655943e+00,1.120807e+01,5.450092e+00,2.295283e-01,1.344231e+00,1.164844e+01,1.285632e+00,3.138012e-01,4.780044e+01,1.138147e+01,1.464413e+00,-1.855421e+00,-1.065401e+01,4.231143e-02,2.475258e+00,1.322652e+00,6.958416e-01,4.099290e+00,1.046250e+00,3.344799e+00,2.689286e+00,1.225601e+01,5.978770e-01,6.457622e+02,4.273471e-01,1.060001e+03,2.894493e-01,-1.219736e+02,-7.749895e-01,1.750019e+03,1.816426e-01,7.021055e+02,5.581428e-01,-1.173651e+02,-7.747915e-01,2.698562e+03,1.276841e-01,7.826461e+02,6.066784e-01,-1.166691e+02,-7.846852e-01,-8.131209e+00,-7.611220e-01,1.553748e+01,4.671766e-01,3.431204e-02,1.646341e+00,-1.549789e-02,-9.952223e-01,4.772590e-01,6.508095e-01,2.094343e+01,5.950073e-01,-2.748697e+00,-5.685459e+00,1.801569e+01,1.101062e+00,-1.447774e+01,-1.426048e+00,-1.293702e+01,2.494204e+01,9.041519e-03,9.748614e-03,3.373272e-02,2.005013e+00,1.015229e+00,4.350000e-01,2.522400e-01,4.220000e-01,4.467393e-01,-3.354821e+01,angry
3.631903e+01,2.051928e-01,3.083844e+01,3.848025e+01,4.338138e+01,1.254294e+01,9.439458e+01,6.024192e+01,1.146420e+02,5.495582e+01,3.676825e-01,1.194815e+00,1.866200e-02,7.475372e-02,8.245206e-01,8.058586e-01,6.865037e+00,3.492948e+00,8.071534e+00,4.459927e+00,2.353845e-01,1.519194e+00,1.091338e+01,1.220313e+00,2.539641e+00,4.577942e+00,3.362871e+00,4.063029e+00,-4.085179e+00,-4.686155e+00,6.148288e-02,1.089891e+00,1.640310e+00,6.069025e-01,5.103481e+00,8.177297e-01,9.822569e+00,9.229593e-01,1.857319e+01,5.303549e-01,6.693998e+02,4.739596e-01,1.088796e+03,2.852921e-01,-1.383635e+02,-6.467708e-01,1.765694e+03,1.985499e-01,7.873552e+02,6.141683e-01,-1.295535e+02,-6.706902e-01,2.759655e+03,1.515613e-01,8.799005e+02,4.600986e-01,-1.303198e+02,-6.601084e-01,-1.086530e+01,-6.158781e-01,1.875017e+01,4.162633e-01,8.526285e-02,4.712316e-01,-1.862304e-02,-6.045555e-01,5.430720e-01,6.647448e-01,1.963322e+01,6.264421e-01,4.620580e-01,2.710190e+01,7.411386e+00,2.555447e+00,-1.463782e+01,-1.702819e+00,-4.632508e+00,1.267403e+01,5.777623e-02,2.121204e-03,4.320584e-02,2.046784e+00,1.186944e+00,3.225000e-01,2.016649e-01,4.950000e-01,4.188974e-01,-3.412458e+01,surprised
2.899623e+01,1.963848e-01,2.634861e+01,2.828797e+01,3.471609e+01,8.367485e+00,1.964274e+02,2.947063e+02,9.765645e+01,4.426931e+01,1.699298e-01,1.234017e+00,2.126149e-03,2.305829e-02,3.454584e-01,3.433323e-01,3.387547e+00,1.996527e+00,4.691481e+00,2.322640e+00,7.481378e-02,1.434938e+00,1.478154e+01,1.036410e+00,5.020122e+00,1.711862e+00,8.679252e+00,1.647535e+00,-6.558580e-01,-2.604486e+01,8.994816e-02,1.504004e+00,1.276224e+00,7.931077e-01,2.930526e+00,1.345010e+00,2.014863e+00,3.814230e+00,1.969352e+01,3.615866e-01,5.669785e+02,4.243796e-01,1.101923e+03,2.841650e-01,-1.292632e+02,-7.170854e-01,1.637451e+03,2.021386e-01,7.671039e+02,4.727433e-01,-1.314014e+02,-6.610736e-01,2.616080e+03,1.512846e-01,7.033982e+02,3.876409e-01,-1.320992e+02,-6.498385e-01,-1.304265e+01,-5.317506e-01,1.998985e+01,3.563809e-01,7.777861e-02,4.776014e-01,-2.160165e-02,-6.771108e-01,1.833086e-01,5.722927e-01,2.755489e+01,4.599496e-01,4.294141e+00,2.623991e+00,1.757409e+01,1.041573e+00,-9.035407e+00,-2.601126e+00,-6.338582e+00,1.663552e+01,7.239642e-02,1.140306e-02,1.339358e-02,2.023121e+00,8.797655e-01,4.300000e-01,2.641969e-01,5.125000e-01,4.608348e-01,-4.357091e+01,surprised
2.844577e+01,1.469612e-01,2.558182e+01,2.829984e+01,3.216969e+01,6.587868e+00,1.247617e+02,1.359196e+02,9.344698e+01,1.235585e+02,2.454253e-01,1.106251e+00,1.093389e-02,1.185648e-01,4.731238e-01,4.621899e-01,5.770273e+00,4.381976e+00,3.695504e+00,2.647854e+00,9.988076e-02,1.353593e+00,1.258152e+01,1.387084e+00,1.333453e+01,9.066389e-01,1.098720e+01,1.525070e+00,7.175673e-01,2.307302e+01,3.801057e-02,1.438026e+00,1.230885e+00,5.380496e-01,3.641919e+00,1.152565e+00,1.757923e+00,4.584123e+00,1.642277e+01,5.289703e-01,6.041932e+02,4.289702e-01,1.152275e+03,2.625413e-01,-1.255121e+02,-7.411957e-01,1.699183e+03,1.924448e-01,6.608044e+02,5.376535e-01,-1.272889e+02,-6.840182e-01,2.744893e+03,1.278333e-01,7.568162e+02,3.775021e-01,-1.272646e+02,-6.851543e-01,-1.320328e+01,-6.089636e-01,1.930302e+01,5.073541e-01,8.225305e-02,3.731377e-01,-2.541706e-02,-6.107904e-01,2.218667e-01,6.179411e-01,2.454658e+01,4.901075e-01,1.070509e+01,1.343833e+00,1.632591e+01,1.219493e+00,-1.062884e+01,-1.725536e+00,-9.093648e+00,1.722686e+01,2.838857e-02,5.626869e-03,1.966597e-02,1.890756e+00,1.273885e+00,3.100000e-01,1.535144e-01,3.885714e-01,3.637671e-01,-4.037102e+01,disgust
3.647770e+01,1.573673e-01,3.524513e+01,3.818313e+01,3.973239e+01,4.487255e+00,1.716421e+02,1.648267e+02,1.219303e+02,1.304742e+02,7.655344e-01,1.278213e+00,1.281994e-02,2.948570e-01,1.479890e+00,1.467070e+00,1.671810e+01,9.043093e+00,1.655472e+01,9.234749e+00,5.306017e-01,1.382788e+00,1.207054e+01,1.003820e+00,-9.194397e-01,-1.523175e+01,9.763972e+00,1.551864e+00,-2.368051e+00,-8.655205e+00,4.341546e-02,1.803025e+00,1.274401e+00,6.964038e-01,5.280176e+00,9.365689e-01,3.738476e+00,3.063255e+00,8.768047e+00,1.058390e+00,7.923109e+02,3.445191e-01,1.025873e+03,2.870548e-01,-1.260026e+02,-7.250986e-01,1.850780e+03,1.571402e-01,6.463048e+02,4.948281e-01,-1.142398e+02,-7.983791e-01,2.896720e+03,1.008505e-01,6.852664e+02,4.425527e-01,-1.140359e+02,-8.004903e-01,-6.816398e+00,-8.983909e-01,1.376630e+01,5.162550e-01,2.202153e-02,2.212788e+00,-1.790966e-02,-7.909213e-01,1.102530e+00,6.732304e-01,1.851180e+01,5.615566e-01,-8.403438e+00,-1.873794e+00,1.351667e+01,1.424510e+00,-1.569066e+01,-1.343116e+00,-1.571654e+01,2.606553e+01,-2.452058e-02,4.951728e-03,4.017010e-02,2.020202e+00,1.278772e+00,3.560000e-01,2.646205e-01,4.020000e-01,4.343915e-01,-2.634747e+01,angry
2.891752e+01,1.107326e-01,2.779795e+01,2.981247e+01,3.110717e+01,3.309219e+00,4.525256e+01,3.651492e+01,4.189755e+01,2.167150e+01,1.669174e-01,1.178308e+00,1.064530e-02,3.541308e-02,3.415618e-01,3.309165e-01,3.244314e+00,1.954369e+00,3.980924e+00,2.015125e+00,5.397290e-02,1.300270e+00,1.623840e+01,9.775890e-01,1.589033e-01,6.044627e+01,1.040459e+01,1.385249e+00,1.047088e+00,1.639111e+01,2.165134e-02,1.076946e+00,1.287848e+00,6.066331e-01,4.412895e+00,8.339423e-01,3.611627e+00,3.260943e+00,1.638191e+01,3.774927e-01,5.091180e+02,4.147561e-01,1.173568e+03,2.232331e-01,-1.252470e+02,-7.370288e-01,1.529081e+03,1.746150e-01,8.781716e+02,3.997473e-01,-1.257846e+02,-6.981913e-01,2.491496e+03,1.300099e-01,7.044796e+02,3.687859e-01,-1.262592e+02,-6.904992e-01,-1.103577e+01,-5.800599e-01,1.842357e+01,4.449504e-01,6.585258e-02,6.391895e-01,-1.781604e-02,-7.464615e-01,1.243617e-01,4.755836e-01,2.896332e+01,4.559285e-01,-8.357446e-01,-1.540404e+01,2.061507e+01,7.743479e-01,-5.883559e+00,-3.908317e+00,-4.041759e+00,1.145722e+01,3.058369e-02,2.714040e-03,7.269465e-03,2.023121e+00,1.470588e+00,2.700000e-01,1.213260e-01,3.860000e-01,4.496042e-01,-4.495407e+01,happy
3.242104e+01,4.231383e-02,3.121292e+01,3.218682e+01,3.387807e+01,2.665152e+00,9.636325e+01,9.345056e+01,1.552234e+01,1.042783e+01,1.613969e-01,1.197011e+00,9.374314e-03,2.777402e-02,3.754950e-01,3.661206e-01,3.699621e+00,2.261658e+00,3.361568e+00,1.986626e+00,5.222870e-02,1.375943e+00,1.309801e+01,1.351953e+00,6.305329e+00,1.594043e+00,9.143680e+00,1.367676e+00,2.981124e+00,5.620180e+00,1.727271e-02,9.079936e-01,1.001170e+00,6.923024e-01,7.681249e+00,4.550994e-01,3.216658e+00,2.270889e+00,2.208300e+01,2.323722e-01,5.732411e+02,4.388564e-01,1.148026e+03,2.472502e-01,-1.297454e+02,-7.156179e-01,1.599968e+03,2.025165e-01,8.053989e+02,3.670278e-01,-1.314094e+02,-6.586947e-01,2.607622e+03,1.344262e-01,7.255041e+02,3.603942e-01,-1.323026e+02,-6.452100e-01,-1.481398e+01,-4.228050e-01,2.184103e+01,3.884820e-01,9.910209e-02,3.914466e-01,-2.120556e-02,-7.077309e-01,1.236563e-01,5.326871e-01,3.078273e+01,4.044633e-01,6.298125e+00,1.568211e+00,1.443053e+01,1.138829e+00,-2.630668e+00,-8.844192e+00,-7.693891e+00,1.688502e+01,4.852050e-02,7.688050e-03,9.426819e-03,2.631579e+00,8.902078e-01,4.233333e-01,6.847546e-02,6.733333e-01,3.847365e-01,-4.336942e+01,fearful
2.666710e+01,1.779653e-01,2.303808e+01,2.598939e+01,3.111578e+01,8.077698e+00,1.955744e+02,2.107077e+02,1.014272e+02,1.173650e+02,2.319288e-01,1.311807e+00,1.585069e-02,6.618886e-02,3.910014e-01,3.751507e-01,6.002653e+00,4.625206e+00,4.498509e+00,3.290205e+00,1.006299e-01,1.670354e+00,1.298620e+01,1.183790e+00,1.170204e+01,1.121817e+00,1.311332e+01,1.132844e+00,1.464820e+00,1.285583e+01,4.227704e-02,9.114584e-01,1.704720e+00,7.044759e-01,1.337013e+00,2.936484e+00,2.746801e-01,2.609784e+01,1.264470e+01,7.357098e-01,6.469922e+02,4.327810e-01,1.095829e+03,2.479469e-01,-1.283207e+02,-7.206628e-01,1.789540e+03,1.944033e-01,6.308873e+02,5.556178e-01,-1.313576e+02,-6.551929e-01,2.692367e+03,1.424667e-01,8.854305e+02,4.433269e-01,-1.301048e+02,-6.752797e-01,-1.263018e+01,-7.072133e-01,1.781531e+01,5.760193e-01,8.226199e-02,4.663055e-01,-2.598348e-02,-5.235910e-01,2.397449e-01,8.650332e-01,2.305475e+01,5.116444e-01,7.830794e+00,1.975486e+00,1.851999e+01,9.965615e-01,-1.291656e+01,-1.719599e+00,-1.206672e+01,2.122152e+01,-1.756274e-03,3.318975e-03,1.650135e-02,2.427185e+00,1.474202e+00,2.500000e-01,1.301281e-01,4.050000e-01,3.766851e-01,-4.075254e+01,disgust
2.475092e+01,9.268702e-02,2.295831e+01,2.516926e+01,2.704508e+01,4.086777e+00,1.842214e+01,8.269080e+00,2.667744e+01,2.094455e+01,1.254899e-01,1.146580e+00,1.740326e-02,5.102773e-02,2.408502e-01,2.234470e-01,3.185950e+00,1.620246e+00,3.101214e+00,1.491977e+00,3.365105e-02,1.298650e+00,1.298726e+01,1.359456e+00,1.983441e+00,5.623528e+00,1.292375e+01,9.205042e-01,5.504688e+00,3.309807e+00,2.184446e-02,6.925040e-01,1.516761e+00,9.114817e-01,2.718176e+00,1.224975e+00,1.196582e+00,4.455132e+00,1.397218e+01,5.739673e-01,5.754454e+02,4.597301e-01,1.166159e+03,2.264929e-01,-1.360242e+02,-6.533504e-01,1.652914e+03,2.065663e-01,7.588272e+02,4.133278e-01,-1.367738e+02,-6.218397e-01,2.637615e+03,1.609858e-01,6.861970e+02,3.127468e-01,-1.370063e+02,-6.180319e-01,-1.035102e+01,-6.188557e-01,1.819989e+01,3.902765e-01,5.520508e-02,6.553862e-01,-1.713155e-02,-7.616099e-01,7.853208e-02,5.167236e-01,2.765040e+01,4.363177e-01,-3.738044e+00,-3.859719e+00,1.900068e+01,7.832866e-01,-7.117910e+00,-3.310987e+00,-7.678037e+00,1.677963e+01,-2.615266e-03,8.591433e-03,1.080206e-02,2.292264e+00,2.046784e+00,1.585714e-01,8.592831e-02,3.566667e-01,4.264843e-01,-4.985464e+01,happy
3.775150e+01,1.704686e-01,3.520946e+01,3.807556e+01,4.192974e+01,6.720284e+00,1.852363e+02,1.206501e+02,6.776851e+01,4.303337e+01,1.013938e+00,1.393291e+00,2.243412e-02,3.301094e-01,1.981268e+00,1.958834e+00,2.943916e+01,2.377035e+01,1.889363e+01,1.139854e+01,1.061549e+00,1.687330e+00,9.970764e+00,1.222679e+00,2.150688e+00,7.466923e+00,1.404839e+01,1.095191e+00,3.196979e+00,6.153819e+00,5.330259e-02,1.735842e+00,1.192884e+00,6.981323e-01,3.347185e+00,1.288046e+00,1.241184e+00,2.185323e+01,2.093098e+00,1.255589e+01,7.488813e+02,3.756200e-01,1.048623e+03,2.825364e-01,-1.429934e+02,-6.006551e-01,1.814171e+03,1.496283e-01,6.718857e+02,5.912328e-01,-1.292154e+02,-6.831221e-01,2.837050e+03,1.047916e-01,7.776297e+02,3.145799e-01,-1.275811e+02,-7.081205e-01,-5.563914e+00,-1.313351e+00,1.134562e+01,7.829298e-01,1.427524e-02,3.509973e+00,-1.578818e-02,-8.103189e-01,2.387482e+00,8.963853e-01,1.372827e+01,6.879757e-01,-9.422819e+00,-1.594595e+00,1.794613e+01,1.200328e+00,-8.203518e+00,-2.935055e+00,-2.195245e+01,3.289527e+01,-6.051667e-02,8.389163e-04,2.397994e-01,1.754386e+00,1.776650e+00,2.085714e-01,1.259738e-01,3.314286e-01,4.396242e-01,-2.173212e+01,angry
2.709563e+01,1.172101e-01,2.450759e+01,2.779840e+01,2.944823e+01,4.940649e+00,6.642076e+01,3.824614e+01,6.786277e+01,3.286916e+01,9.346768e-02,1.202545e+00,4.962362e-03,2.284590e-02,1.843151e-01,1.793528e-01,2.755315e+00,1.951964e+00,2.053911e+00,1.568909e+00,2.719709e-02,1.391276e+00,1.572705e+01,1.127803e+00,7.570992e+00,1.183450e+00,6.931283e+00,1.786024e+00,2.069625e+00,5.932934e+00,2.985470e-02,1.783658e+00,1.255350e+00,7.588053e-01,3.657062e+00,1.221941e+00,4.421875e+00,4.325832e+00,2.361773e+01,3.340811e-01,5.258583e+02,4.864781e-01,1.193241e+03,2.753972e-01,-1.378541e+02,-6.341299e-01,1.529784e+03,2.284655e-01,9.395352e+02,3.879976e-01,-1.397477e+02,-5.878065e-01,2.523053e+03,1.419937e-01,7.557696e+02,3.604992e-01,-1.416354e+02,-5.619770e-01,-1.488232e+01,-4.854285e-01,2.361633e+01,3.579218e-01,9.526490e-02,3.689264e-01,-1.702818e-02,-7.695932e-01,6.644756e-02,5.623872e-01,3.193481e+01,4.096288e-01,6.846653e+00,1.371557e+00,1.480401e+01,1.098703e+00,-5.565311e+00,-2.863438e+00,-6.310476e+00,1.529506e+01,6.568055e-02,8.419041e-03,8.974331e-03,2.556818e+00,2.017291e+00,1.585714e-01,1.038445e-01,2.762500e-01,3.931265e-01,-5.084812e+01,sad
2.817099e+01,1.299268e-01,2.663350e+01,2.857993e+01,3.091472e+01,4.281218e+00,3.057230e+01,1.052852e+01,4.837504e+01,3.223277e+01,1.918257e-01,1.261323e+00,6.845810e-03,2.299723e-02,3.909323e-01,3.840865e-01,3.654552e+00,2.771772e+00,4.071014e+00,2.805509e+00,7.957505e-02,1.453331e+00,1.471883e+01,1.112504e+00,7.467813e+00,1.427126e+00,1.170290e+01,1.154253e+00,8.853910e-01,1.965745e+01,3.843991e-02,1.071628e+00,1.427570e+00,6.046177e-01,3.115489e+00,1.178359e+00,3.045371e-02,1.677374e+02,1.810592e+01,3.960572e-01,5.591258e+02,3.971274e-01,1.129960e+03,2.177210e-01,-1.251255e+02,-7.515146e-01,1.676710e+03,1.798173e-01,7.507100e+02,4.982745e-01,-1.294353e+02,-6.718389e-01,2.629179e+03,1.388359e-01,7.279937e+02,3.866635e-01,-1.292229e+02,-6.751360e-01,-1.258370e+01,-5.232711e-01,1.922042e+01,4.251902e-01,9.241504e-02,3.880686e-01,-2.289750e-02,-6.348060e-01,1.865176e-01,5.950574e-01,2.896316e+01,4.069753e-01,2.983816e+00,4.573780e+00,1.974783e+01,8.480297e-01,-1.130795e+01,-1.903990e+00,-7.303668e+00,1.614351e+01,2.712905e-02,6.954017e-03,1.197377e-02,2.046784e+00,8.902078e-01,4.366667e-01,1.228368e-01,4.975000e-01,4.131207e-01,-4.245324e+01,surprised
2.807168e+01,8.778863e-02,2.626036e+01,2.816180e+01,3.002877e+01,3.768414e+00,9.858852e+01,9.905140e+01,3.730671e+01,3.564693e+01,1.885071e-01,1.093250e+00,1.526802e-02,8.055936e-02,3.827574e-01,3.674894e-01,3.793590e+00,2.189933e+00,3.561873e+00,2.080537e+00,6.084496e-02,1.276682e+00,1.537372e+01,1.139686e+00,3.083750e+00,3.989053e+00,1.123203e+01,1.441492e+00,-7.234631e-01,-2.455435e+01,3.688387e-02,2.041825e+00,1.402429e+00,8.390376e-01,4.561405e+00,8.002343e-01,-9.084948e-01,-5.641932e+00,1.750617e+01,4.081483e-01,5.369031e+02,4.809355e-01,1.179010e+03,2.322987e-01,-1.263886e+02,-7.404785e-01,1.550314e+03,2.063246e-01,8.150435e+02,3.841545e-01,-1.274669e+02,-6.992604e-01,2.566727e+03,1.532929e-01,6.957384e+02,5.061775e-01,-1.285116e+02,-6.839414e-01,-1.201908e+01,-4.690150e-01,1.961547e+01,3.964046e-01,9.949175e-02,2.710911e-01,-1.996860e-02,-6.757300e-01,1.350642e-01,5.101273e-01,3.137907e+01,3.270454e-01,-2.217396e+00,-4.738394e+00,2.107163e+01,9.328829e-01,-1.265011e+01,-1.702554e+00,-3.555271e+00,1.206050e+01,5.737599e-02,6.316081e-03,1.364177e-02,2.331606e+00,1.049869e+00,3.675000e-01,1.895224e-01,4.500000e-01,4.063988e-01,-4.439274e+01,sad
